entry,at,order
"""Amir H @ 04dSnctsvT"" collected 4192 from pot with Two Pair, A's & K's (combination: A♠, A♥, K♣, K♥, 10♠)",2022-04-28T01:45:50.527Z,165111035052700
"River: 2♦, K♥, 10♠, 3♦ [A♥]",2022-04-28T01:45:46.432Z,165111034643200
"Turn: 2♦, K♥, 10♠ [3♦]",2022-04-28T01:45:42.330Z,165111034233000
"Flop:  [2♦, K♥, 10♠]",2022-04-28T01:45:38.318Z,165111033831800
"""Amir H @ 04dSnctsvT"" shows a A♠, K♣.",2022-04-28T01:45:34.227Z,165111033422701
"""Babak @ boo_4ZgjqE"" shows a 8♥, 8♠.",2022-04-28T01:45:34.227Z,165111033422700
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:45:33.364Z,165111033336400
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:45:32.397Z,165111033239700
"""Amir H @ 04dSnctsvT"" calls 1946",2022-04-28T01:45:31.376Z,165111033137600
"""Babak @ boo_4ZgjqE"" raises to 1946 and go all in",2022-04-28T01:45:28.284Z,165111032828400
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:45:24.609Z,165111032460900
"""Amin 💔 @ q7yik-c0PC"" folds",2022-04-28T01:45:23.679Z,165111032367900
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:45:22.766Z,165111032276600
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:45:20.644Z,165111032064400
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:45:19.504Z,165111031950400
"""Mehrnaz @ VvFtLB9UCz"" posts a big blind of 200",2022-04-28T01:45:17.421Z,165111031742112
"""Kamran @ qVHsrcyBJS"" posts a small blind of 100",2022-04-28T01:45:17.421Z,165111031742111
"Your hand is 9♣, 6♦",2022-04-28T01:45:17.421Z,165111031742103
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (11059) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13888) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14612) | #5 ""Hojr2 @ ZjUOreNbvL"" (13428) | #6 ""Amin 💔 @ q7yik-c0PC"" (5821) | #7 ""Tina @ okuQ8bEaCR"" (9480) | #8 ""Babak @ boo_4ZgjqE"" (1946) | #9 ""Amir H @ 04dSnctsvT"" (4110) | #10 ""Kamran @ qVHsrcyBJS"" (18477)",2022-04-28T01:45:17.421Z,165111031742101
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""Amir H @ 04dSnctsvT"") --",2022-04-28T01:45:17.421Z,165111031742100
"-- ending hand #41 --",2022-04-28T01:45:14.430Z,165111031443002
"""Mehrnaz @ VvFtLB9UCz"" collected 1500 from pot",2022-04-28T01:45:14.430Z,165111031443001
"Uncalled bet of 1500 returned to ""Mehrnaz @ VvFtLB9UCz""",2022-04-28T01:45:14.430Z,165111031443000
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:45:13.615Z,165111031361500
"""Mehrnaz @ VvFtLB9UCz"" bets 1500",2022-04-28T01:45:04.993Z,165111030499300
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:45:02.634Z,165111030263400
"Flop:  [8♦, 6♣, 5♥]",2022-04-28T01:45:00.590Z,165111030059000
"""Kamran @ qVHsrcyBJS"" calls 700",2022-04-28T01:44:59.769Z,165111029976900
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:44:57.522Z,165111029752200
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:44:56.598Z,165111029659800
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:44:55.585Z,165111029558500
"""Amin 💔 @ q7yik-c0PC"" folds",2022-04-28T01:44:54.633Z,165111029463300
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:44:53.715Z,165111029371500
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:44:52.772Z,165111029277200
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:44:51.636Z,165111029163600
"""Mehrnaz @ VvFtLB9UCz"" raises to 700",2022-04-28T01:44:50.724Z,165111029072400
"""Kamran @ qVHsrcyBJS"" posts a big blind of 200",2022-04-28T01:44:47.892Z,165111028789213
"""Amir H @ 04dSnctsvT"" posts a small blind of 100",2022-04-28T01:44:47.892Z,165111028789212
"Your hand is 2♠, K♦",2022-04-28T01:44:47.892Z,165111028789204
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (10259) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13888) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14612) | #5 ""Hojr2 @ ZjUOreNbvL"" (13428) | #6 ""Amin 💔 @ q7yik-c0PC"" (5821) | #7 ""Tina @ okuQ8bEaCR"" (9480) | #8 ""Babak @ boo_4ZgjqE"" (1946) | #9 ""Amir H @ 04dSnctsvT"" (4210) | #10 ""Kamran @ qVHsrcyBJS"" (19177)",2022-04-28T01:44:47.892Z,165111028789202
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Babak @ boo_4ZgjqE"") --",2022-04-28T01:44:47.892Z,165111028789201
"The player ""Amin 💔 @ q7yik-c0PC"" joined the game with a stack of 5821.",2022-04-28T01:44:47.892Z,165111028789200
"-- ending hand #40 --",2022-04-28T01:44:44.887Z,165111028488702
"""Babak @ boo_4ZgjqE"" collected 600 from pot",2022-04-28T01:44:44.887Z,165111028488701
"Uncalled bet of 1346 returned to ""Babak @ boo_4ZgjqE""",2022-04-28T01:44:44.887Z,165111028488700
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:44:43.990Z,165111028399000
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:44:28.072Z,165111026807200
"""Babak @ boo_4ZgjqE"" bets 1346 and go all in",2022-04-28T01:44:26.698Z,165111026669800
"Flop:  [5♥, 9♣, 7♥]",2022-04-28T01:44:21.278Z,165111026127800
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:44:20.467Z,165111026046700
"""Babak @ boo_4ZgjqE"" calls 200",2022-04-28T01:44:18.622Z,165111025862200
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:44:16.079Z,165111025607900
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:44:00.178Z,165111024017800
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:43:57.533Z,165111023753300
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:43:55.407Z,165111023540700
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:43:53.183Z,165111023318300
"""Kamran @ qVHsrcyBJS"" calls 200",2022-04-28T01:43:52.199Z,165111023219900
"The admin approved the player ""Amin 💔 @ q7yik-c0PC"" participation with a stack of 5821.",2022-04-28T01:43:50.843Z,165111023084300
"""Amir H @ 04dSnctsvT"" posts a big blind of 200",2022-04-28T01:43:48.637Z,165111022863713
"""Babak @ boo_4ZgjqE"" posts a small blind of 100",2022-04-28T01:43:48.637Z,165111022863712
"Your hand is 2♥, 4♠",2022-04-28T01:43:48.637Z,165111022863705
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (10259) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13888) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14612) | #5 ""Hojr2 @ ZjUOreNbvL"" (13428) | #7 ""Tina @ okuQ8bEaCR"" (9480) | #8 ""Babak @ boo_4ZgjqE"" (1546) | #9 ""Amir H @ 04dSnctsvT"" (4410) | #10 ""Kamran @ qVHsrcyBJS"" (19377)",2022-04-28T01:43:48.637Z,165111022863703
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""Tina @ okuQ8bEaCR"") --",2022-04-28T01:43:48.637Z,165111022863702
"The game's big blind was changed from 100 to 200.",2022-04-28T01:43:48.637Z,165111022863701
"The game's small blind was changed from 50 to 100.",2022-04-28T01:43:48.637Z,165111022863700
"-- ending hand #39 --",2022-04-28T01:43:42.556Z,165111022255602
"""Hojr2 @ ZjUOreNbvL"" collected 4368 from pot with Flush, Ah High (combination: A♥, 9♥, 6♥, 5♥, 3♥)",2022-04-28T01:43:42.556Z,165111022255601
"""Hojr2 @ ZjUOreNbvL"" shows a 6♠, A♥.",2022-04-28T01:43:42.556Z,165111022255600
"""Amir H @ 04dSnctsvT"" calls 1134",2022-04-28T01:43:41.685Z,165111022168500
"""Hojr2 @ ZjUOreNbvL"" bets 1134",2022-04-28T01:43:39.476Z,165111021947600
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:43:34.039Z,165111021403900
"The player ""Amin 💔 @ q7yik-c0PC"" requested a seat.",2022-04-28T01:43:33.181Z,165111021318100
"River: 5♥, 3♥, 6♥, K♠ [9♥]",2022-04-28T01:43:26.626Z,165111020662600
"""Amir H @ 04dSnctsvT"" calls 400",2022-04-28T01:43:25.817Z,165111020581700
"""Hojr2 @ ZjUOreNbvL"" raises to 400",2022-04-28T01:43:23.898Z,165111020389800
"""Amir H @ 04dSnctsvT"" bets 200",2022-04-28T01:43:21.751Z,165111020175100
"Turn: 5♥, 3♥, 6♥ [K♠]",2022-04-28T01:43:14.841Z,165111019484100
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:43:13.991Z,165111019399100
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:43:09.515Z,165111018951500
"""Hojr2 @ ZjUOreNbvL"" calls 400",2022-04-28T01:42:56.422Z,165111017642200
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:42:55.467Z,165111017546700
"""Amir H @ 04dSnctsvT"" bets 400",2022-04-28T01:42:53.909Z,165111017390900
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:42:50.191Z,165111017019100
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T01:42:46.918Z,165111016691800
"Flop:  [5♥, 3♥, 6♥]",2022-04-28T01:42:43.411Z,165111016341100
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:42:42.586Z,165111016258600
"""Tina @ okuQ8bEaCR"" calls 100",2022-04-28T01:42:41.389Z,165111016138900
"""Hojr2 @ ZjUOreNbvL"" calls 100",2022-04-28T01:42:40.016Z,165111016001600
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:42:39.014Z,165111015901400
"""Mohammad A @ 4UYO0LRn6g"" calls 100",2022-04-28T01:42:26.594Z,165111014659400
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:42:19.056Z,165111013905600
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:42:18.059Z,165111013805900
"""Amir H @ 04dSnctsvT"" calls 100",2022-04-28T01:42:17.025Z,165111013702500
"""Babak @ boo_4ZgjqE"" posts a big blind of 100",2022-04-28T01:42:14.694Z,165111013469411
"""Tina @ okuQ8bEaCR"" posts a small blind of 50",2022-04-28T01:42:14.694Z,165111013469410
"Your hand is 4♠, 10♠",2022-04-28T01:42:14.694Z,165111013469403
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (10259) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13988) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14612) | #5 ""Hojr2 @ ZjUOreNbvL"" (11094) | #7 ""Tina @ okuQ8bEaCR"" (9580) | #8 ""Babak @ boo_4ZgjqE"" (1646) | #9 ""Amir H @ 04dSnctsvT"" (6444) | #10 ""Kamran @ qVHsrcyBJS"" (19377)",2022-04-28T01:42:14.694Z,165111013469401
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Hojr2 @ ZjUOreNbvL"") --",2022-04-28T01:42:14.694Z,165111013469400
"-- ending hand #38 --",2022-04-28T01:42:11.694Z,165111013169402
"""Mohammad A @ 4UYO0LRn6g"" collected 550 from pot",2022-04-28T01:42:11.694Z,165111013169401
"Uncalled bet of 850 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T01:42:11.694Z,165111013169400
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:42:10.834Z,165111013083400
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:42:09.825Z,165111012982500
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:42:08.943Z,165111012894300
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:41:54.183Z,165111011418300
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:41:53.276Z,165111011327600
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:41:52.288Z,165111011228800
"""Mohammad A @ 4UYO0LRn6g"" raises to 950",2022-04-28T01:41:36.373Z,165111009637300
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:41:31.308Z,165111009130800
"""Kamran @ qVHsrcyBJS"" calls 100",2022-04-28T01:41:30.304Z,165111009030400
"""Amir H @ 04dSnctsvT"" calls 100",2022-04-28T01:41:29.271Z,165111008927100
"""Babak @ boo_4ZgjqE"" calls 100",2022-04-28T01:41:26.945Z,165111008694500
"""Tina @ okuQ8bEaCR"" posts a big blind of 100",2022-04-28T01:41:23.557Z,165111008355711
"""Hojr2 @ ZjUOreNbvL"" posts a small blind of 50",2022-04-28T01:41:23.557Z,165111008355710
"Your hand is J♦, A♥",2022-04-28T01:41:23.557Z,165111008355703
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (10259) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13538) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14612) | #5 ""Hojr2 @ ZjUOreNbvL"" (11144) | #7 ""Tina @ okuQ8bEaCR"" (9680) | #8 ""Babak @ boo_4ZgjqE"" (1746) | #9 ""Amir H @ 04dSnctsvT"" (6544) | #10 ""Kamran @ qVHsrcyBJS"" (19477)",2022-04-28T01:41:23.557Z,165111008355701
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""Farzad 7 @ wGfrpDdQ78"") --",2022-04-28T01:41:23.557Z,165111008355700
"""Mehrnaz @ VvFtLB9UCz"" shows a A♦, A♥.",2022-04-28T01:41:20.423Z,165111008042300
"-- ending hand #37 --",2022-04-28T01:41:19.870Z,165111007987002
"""Mehrnaz @ VvFtLB9UCz"" collected 550 from pot",2022-04-28T01:41:19.870Z,165111007987001
"Uncalled bet of 550 returned to ""Mehrnaz @ VvFtLB9UCz""",2022-04-28T01:41:19.870Z,165111007987000
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:41:19.008Z,165111007900800
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:41:10.887Z,165111007088700
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:41:09.702Z,165111006970200
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:41:08.438Z,165111006843800
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:41:07.479Z,165111006747900
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:40:57.300Z,165111005730000
"""Mehrnaz @ VvFtLB9UCz"" raises to 650",2022-04-28T01:40:46.963Z,165111004696300
"""Kamran @ qVHsrcyBJS"" calls 100",2022-04-28T01:40:42.985Z,165111004298500
"""Amir H @ 04dSnctsvT"" calls 100",2022-04-28T01:40:41.986Z,165111004198600
"""Babak @ boo_4ZgjqE"" calls 100",2022-04-28T01:40:39.723Z,165111003972300
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:40:38.622Z,165111003862200
"""Hojr2 @ ZjUOreNbvL"" posts a big blind of 100",2022-04-28T01:40:36.440Z,165111003644011
"""Farzad 7 @ wGfrpDdQ78"" posts a small blind of 50",2022-04-28T01:40:36.440Z,165111003644010
"Your hand is 5♠, 6♦",2022-04-28T01:40:36.440Z,165111003644003
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (9809) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13538) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14662) | #5 ""Hojr2 @ ZjUOreNbvL"" (11244) | #7 ""Tina @ okuQ8bEaCR"" (9680) | #8 ""Babak @ boo_4ZgjqE"" (1846) | #9 ""Amir H @ 04dSnctsvT"" (6644) | #10 ""Kamran @ qVHsrcyBJS"" (19577)",2022-04-28T01:40:36.440Z,165111003644001
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""Mohammad A @ 4UYO0LRn6g"") --",2022-04-28T01:40:36.440Z,165111003644000
"-- ending hand #36 --",2022-04-28T01:40:33.506Z,165111003350602
"""Mohammad A @ 4UYO0LRn6g"" collected 400 from pot",2022-04-28T01:40:33.506Z,165111003350601
"Uncalled bet of 200 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T01:40:33.506Z,165111003350600
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:40:32.682Z,165111003268200
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:40:31.761Z,165111003176100
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:40:30.712Z,165111003071200
"""Mohammad A @ 4UYO0LRn6g"" bets 200",2022-04-28T01:40:20.940Z,165111002094000
"Flop:  [3♦, 4♠, 10♠]",2022-04-28T01:40:13.493Z,165111001349300
"""Farzad 7 @ wGfrpDdQ78"" checks",2022-04-28T01:40:12.681Z,165111001268100
"""Mohammad A @ 4UYO0LRn6g"" calls 100",2022-04-28T01:40:09.387Z,165111000938700
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:40:07.566Z,165111000756600
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:40:06.560Z,165111000656000
"""Amir H @ 04dSnctsvT"" calls 100",2022-04-28T01:40:05.483Z,165111000548300
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:40:03.174Z,165111000317400
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:40:00.975Z,165111000097500
"""Hojr2 @ ZjUOreNbvL"" calls 100",2022-04-28T01:40:00.054Z,165111000005400
"""Farzad 7 @ wGfrpDdQ78"" posts a big blind of 100",2022-04-28T01:39:57.478Z,165110999747811
"""Mohammad A @ 4UYO0LRn6g"" posts a small blind of 50",2022-04-28T01:39:57.478Z,165110999747810
"Your hand is 6♣, 10♦",2022-04-28T01:39:57.478Z,165110999747803
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (9809) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13238) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14762) | #5 ""Hojr2 @ ZjUOreNbvL"" (11344) | #7 ""Tina @ okuQ8bEaCR"" (9680) | #8 ""Babak @ boo_4ZgjqE"" (1846) | #9 ""Amir H @ 04dSnctsvT"" (6744) | #10 ""Kamran @ qVHsrcyBJS"" (19577)",2022-04-28T01:39:57.478Z,165110999747801
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""Mehrnaz @ VvFtLB9UCz"") --",2022-04-28T01:39:57.478Z,165110999747800
"""Amir H @ 04dSnctsvT"" shows a 7♣, 7♥.",2022-04-28T01:39:54.796Z,165110999479600
"-- ending hand #35 --",2022-04-28T01:39:53.866Z,165110999386602
"""Mehrnaz @ VvFtLB9UCz"" collected 1800 from pot",2022-04-28T01:39:53.866Z,165110999386601
"Uncalled bet of 1800 returned to ""Mehrnaz @ VvFtLB9UCz""",2022-04-28T01:39:53.866Z,165110999386600
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:39:53.014Z,165110999301400
"""Mehrnaz @ VvFtLB9UCz"" bets 1800",2022-04-28T01:39:37.167Z,165110997716700
"Turn: J♣, 6♥, 3♥ [K♦]",2022-04-28T01:39:34.264Z,165110997426400
"""Kamran @ qVHsrcyBJS"" calls 600",2022-04-28T01:39:33.410Z,165110997341000
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:39:32.421Z,165110997242100
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:39:31.499Z,165110997149900
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:39:27.139Z,165110996713900
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:39:22.337Z,165110996233700
"""Mehrnaz @ VvFtLB9UCz"" bets 600",2022-04-28T01:39:19.007Z,165110995900700
"Flop:  [J♣, 6♥, 3♥]",2022-04-28T01:39:14.849Z,165110995484900
"""Mohammad A @ 4UYO0LRn6g"" checks",2022-04-28T01:39:14.043Z,165110995404300
"""Mehrnaz @ VvFtLB9UCz"" calls 100",2022-04-28T01:39:12.236Z,165110995223600
"""Kamran @ qVHsrcyBJS"" calls 100",2022-04-28T01:39:11.114Z,165110995111400
"""Amir H @ 04dSnctsvT"" calls 100",2022-04-28T01:39:10.167Z,165110995016700
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:39:05.343Z,165110994534300
"""Tina @ okuQ8bEaCR"" calls 100",2022-04-28T01:39:04.390Z,165110994439000
"""Hojr2 @ ZjUOreNbvL"" calls 100",2022-04-28T01:39:02.695Z,165110994269500
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:39:01.742Z,165110994174200
"""Mohammad A @ 4UYO0LRn6g"" posts a big blind of 100",2022-04-28T01:38:55.958Z,165110993595811
"""Mehrnaz @ VvFtLB9UCz"" posts a small blind of 50",2022-04-28T01:38:55.958Z,165110993595810
"Your hand is 10♥, 4♦",2022-04-28T01:38:55.958Z,165110993595803
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (8709) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13338) | #3 ""Farzad 7 @ wGfrpDdQ78"" (14762) | #5 ""Hojr2 @ ZjUOreNbvL"" (11444) | #7 ""Tina @ okuQ8bEaCR"" (9780) | #8 ""Babak @ boo_4ZgjqE"" (1846) | #9 ""Amir H @ 04dSnctsvT"" (6844) | #10 ""Kamran @ qVHsrcyBJS"" (20277)",2022-04-28T01:38:55.958Z,165110993595801
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Kamran @ qVHsrcyBJS"") --",2022-04-28T01:38:55.958Z,165110993595800
"-- ending hand #34 --",2022-04-28T01:38:53.011Z,165110993301102
"""Mohammad A @ 4UYO0LRn6g"" collected 2100 from pot",2022-04-28T01:38:53.011Z,165110993301101
"Uncalled bet of 1050 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T01:38:53.011Z,165110993301100
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:38:52.206Z,165110993220600
"""Mohammad A @ 4UYO0LRn6g"" bets 1050",2022-04-28T01:38:48.427Z,165110992842700
"Flop:  [2♦, 5♣, 10♣]",2022-04-28T01:38:41.411Z,165110992141100
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:38:40.580Z,165110992058000
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:38:39.598Z,165110991959800
"""Farzad 7 @ wGfrpDdQ78"" calls 850",2022-04-28T01:38:23.722Z,165110990372200
"""Mohammad A @ 4UYO0LRn6g"" raises to 850",2022-04-28T01:38:12.027Z,165110989202700
"""Mehrnaz @ VvFtLB9UCz"" calls 200",2022-04-28T01:38:07.435Z,165110988743500
"""Kamran @ qVHsrcyBJS"" calls 200",2022-04-28T01:38:06.441Z,165110988644100
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:38:05.439Z,165110988543900
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:38:01.710Z,165110988171000
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:38:00.759Z,165110988075900
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:37:59.799Z,165110987979900
"""Farzad 7 @ wGfrpDdQ78"" raises to 200",2022-04-28T01:37:55.005Z,165110987500500
"""Mohammad A @ 4UYO0LRn6g"" calls 100",2022-04-28T01:37:50.830Z,165110987083000
"""Mehrnaz @ VvFtLB9UCz"" posts a big blind of 100",2022-04-28T01:37:46.260Z,165110986626011
"""Kamran @ qVHsrcyBJS"" posts a small blind of 50",2022-04-28T01:37:46.260Z,165110986626010
"Your hand is Q♠, A♣",2022-04-28T01:37:46.260Z,165110986626003
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (8909) | #2 ""Mohammad A @ 4UYO0LRn6g"" (12088) | #3 ""Farzad 7 @ wGfrpDdQ78"" (15612) | #5 ""Hojr2 @ ZjUOreNbvL"" (11444) | #7 ""Tina @ okuQ8bEaCR"" (9780) | #8 ""Babak @ boo_4ZgjqE"" (1846) | #9 ""Amir H @ 04dSnctsvT"" (6844) | #10 ""Kamran @ qVHsrcyBJS"" (20477)",2022-04-28T01:37:46.260Z,165110986626001
"-- starting hand #34  (No Limit Texas Hold'em) (dealer: ""Amir H @ 04dSnctsvT"") --",2022-04-28T01:37:46.260Z,165110986626000
"-- ending hand #33 --",2022-04-28T01:37:43.264Z,165110986326402
"""Amir H @ 04dSnctsvT"" collected 1700 from pot",2022-04-28T01:37:43.264Z,165110986326401
"Uncalled bet of 500 returned to ""Amir H @ 04dSnctsvT""",2022-04-28T01:37:43.264Z,165110986326400
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:37:42.454Z,165110986245400
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:37:37.772Z,165110985777200
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:37:36.775Z,165110985677500
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:37:31.644Z,165110985164400
"""Amir H @ 04dSnctsvT"" bets 500",2022-04-28T01:37:30.159Z,165110985015900
"River: A♣, 7♥, K♥, 6♣ [8♦]",2022-04-28T01:37:24.351Z,165110984435100
"""Babak @ boo_4ZgjqE"" calls 100",2022-04-28T01:37:23.488Z,165110984348800
"""Hojr2 @ ZjUOreNbvL"" calls 100",2022-04-28T01:37:22.474Z,165110984247400
"""Farzad 7 @ wGfrpDdQ78"" calls 100",2022-04-28T01:37:21.539Z,165110984153900
"""Mohammad A @ 4UYO0LRn6g"" calls 100",2022-04-28T01:37:19.660Z,165110983966000
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:37:13.994Z,165110983399400
"""Amir H @ 04dSnctsvT"" bets 100",2022-04-28T01:37:12.514Z,165110983251400
"Turn: A♣, 7♥, K♥ [6♣]",2022-04-28T01:37:10.237Z,165110983023700
"""Babak @ boo_4ZgjqE"" calls 100",2022-04-28T01:37:09.364Z,165110982936400
"""Hojr2 @ ZjUOreNbvL"" calls 100",2022-04-28T01:37:07.873Z,165110982787300
"""Farzad 7 @ wGfrpDdQ78"" calls 100",2022-04-28T01:37:06.847Z,165110982684700
"""Mohammad A @ 4UYO0LRn6g"" calls 100",2022-04-28T01:37:04.669Z,165110982466900
"""Kamran @ qVHsrcyBJS"" calls 100",2022-04-28T01:37:03.770Z,165110982377000
"""Amir H @ 04dSnctsvT"" bets 100",2022-04-28T01:36:54.549Z,165110981454900
"Flop:  [A♣, 7♥, K♥]",2022-04-28T01:36:49.025Z,165110980902500
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:36:48.154Z,165110980815400
"""Amir H @ 04dSnctsvT"" calls 100",2022-04-28T01:36:45.163Z,165110980516300
"""Babak @ boo_4ZgjqE"" calls 100",2022-04-28T01:36:44.237Z,165110980423700
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:36:43.228Z,165110980322800
"""Hojr2 @ ZjUOreNbvL"" calls 100",2022-04-28T01:36:42.261Z,165110980226100
"""Farzad 7 @ wGfrpDdQ78"" calls 100",2022-04-28T01:36:38.398Z,165110979839800
"""Mohammad A @ 4UYO0LRn6g"" calls 100",2022-04-28T01:36:35.906Z,165110979590600
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:36:31.163Z,165110979116300
"""Kamran @ qVHsrcyBJS"" posts a big blind of 100",2022-04-28T01:36:27.408Z,165110978740811
