entry,at,order
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:13:37.026Z,165111561702600
"""Maziar K @ qkR2eFOHb5"" bets 5000",2022-04-28T03:13:31.643Z,165111561164300
"""Nikoo @ wjuyYnx8BE"" checks",2022-04-28T03:13:23.724Z,165111560372400
"Flop:  [10♥, Q♥, 4♣]",2022-04-28T03:13:20.910Z,165111560091000
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T03:13:20.077Z,165111560007700
"""Nikoo @ wjuyYnx8BE"" calls 2000",2022-04-28T03:13:18.003Z,165111559800300
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:13:16.991Z,165111559699100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:13:16.072Z,165111559607200
"""Farshad @ uZe35g6TbS"" calls 2000",2022-04-28T03:13:15.179Z,165111559517900
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T03:13:13.473Z,165111559347300
"""Erfan S @ dXrSQqdeWD"" calls 2000",2022-04-28T03:13:12.505Z,165111559250500
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:13:08.710Z,165111558871000
"""Mahboub @ 6bzXjnEYxs"" calls 2000",2022-04-28T03:13:07.774Z,165111558777400
"""Maziar K @ qkR2eFOHb5"" posts a big blind of 2000",2022-04-28T03:13:00.403Z,165111558040312
"""Nikoo @ wjuyYnx8BE"" posts a small blind of 1000",2022-04-28T03:13:00.403Z,165111558040311
"Player stacks: #1 ""Mahboub @ 6bzXjnEYxs"" (10880) | #2 ""Tina @ okuQ8bEaCR"" (6330) | #3 ""Erfan S @ dXrSQqdeWD"" (17948) | #4 ""Shohreh @ UA4oSZwjWd"" (30898) | #5 ""Farshad @ uZe35g6TbS"" (42799) | #6 ""erfan m @ QiP7VCJIwA"" (66702) | #8 ""Masoud @ 93I36FlQy6"" (7083) | #9 ""Nikoo @ wjuyYnx8BE"" (27266) | #10 ""Maziar K @ qkR2eFOHb5"" (14691)",2022-04-28T03:13:00.403Z,165111558040301
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""Masoud @ 93I36FlQy6"") --",2022-04-28T03:13:00.403Z,165111558040300
"-- ending hand #92 --",2022-04-28T03:12:54.292Z,165111557429201
"""Erfan S @ dXrSQqdeWD"" collected 17948 from pot with Two Pair, A's & K's (combination: A♦, A♥, K♥, K♦, 10♠)",2022-04-28T03:12:54.292Z,165111557429200
"River: 3♥, A♥, 10♠, K♦ [2♦]",2022-04-28T03:12:50.196Z,165111557019600
"Turn: 3♥, A♥, 10♠ [K♦]",2022-04-28T03:12:46.091Z,165111556609100
"Flop:  [3♥, A♥, 10♠]",2022-04-28T03:12:42.085Z,165111556208500
"""Maziar K @ qkR2eFOHb5"" shows a A♣, 4♣.",2022-04-28T03:12:37.992Z,165111555799201
"""Erfan S @ dXrSQqdeWD"" shows a A♦, K♥.",2022-04-28T03:12:37.992Z,165111555799200
"""Maziar K @ qkR2eFOHb5"" calls 7474",2022-04-28T03:12:37.170Z,165111555717000
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T03:12:32.635Z,165111555263500
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:12:31.541Z,165111555154100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:12:29.114Z,165111554911400
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T03:12:28.155Z,165111554815500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T03:12:27.172Z,165111554717200
"""Erfan S @ dXrSQqdeWD"" raises to 7474 and go all in",2022-04-28T03:12:24.080Z,165111554408000
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:12:21.311Z,165111554131100
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:12:19.657Z,165111553965700
"""Maziar K @ qkR2eFOHb5"" calls 2000",2022-04-28T03:12:18.387Z,165111553838700
"""Nikoo @ wjuyYnx8BE"" posts a big blind of 2000",2022-04-28T03:12:14.889Z,165111553488914
"""Masoud @ 93I36FlQy6"" posts a small blind of 1000",2022-04-28T03:12:14.889Z,165111553488913
"Player stacks: #1 ""Mahboub @ 6bzXjnEYxs"" (10880) | #2 ""Tina @ okuQ8bEaCR"" (6330) | #3 ""Erfan S @ dXrSQqdeWD"" (7474) | #4 ""Shohreh @ UA4oSZwjWd"" (30898) | #5 ""Farshad @ uZe35g6TbS"" (42799) | #6 ""erfan m @ QiP7VCJIwA"" (66702) | #8 ""Masoud @ 93I36FlQy6"" (8083) | #9 ""Nikoo @ wjuyYnx8BE"" (29266) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:12:14.889Z,165111553488903
"-- starting hand #92  (No Limit Texas Hold'em) (dead button) --",2022-04-28T03:12:14.889Z,165111553488902
"The player ""erfan m @ QiP7VCJIwA"" joined the game with a stack of 66702.",2022-04-28T03:12:14.889Z,165111553488901
"The player ""Kambiz @ FcNW5oFDOE"" quits the game with a stack of 0.",2022-04-28T03:12:14.889Z,165111553488900
"-- ending hand #91 --",2022-04-28T03:12:08.861Z,165111552886101
"""Nikoo @ wjuyYnx8BE"" collected 22402 from pot with Pair, K's (combination: K♠, K♦, A♦, J♦, 9♣)",2022-04-28T03:12:08.861Z,165111552886100
"River: 3♦, K♦, 8♣, A♦ [9♣]",2022-04-28T03:12:04.779Z,165111552477900
"Turn: 3♦, K♦, 8♣ [A♦]",2022-04-28T03:12:00.766Z,165111552076600
"""Nikoo @ wjuyYnx8BE"" shows a J♦, K♠.",2022-04-28T03:11:56.657Z,165111551665701
"""Kambiz @ FcNW5oFDOE"" shows a 7♦, K♣.",2022-04-28T03:11:56.657Z,165111551665700
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T03:11:55.767Z,165111551576700
"""Nikoo @ wjuyYnx8BE"" calls 7201",2022-04-28T03:11:52.576Z,165111551257600
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:11:43.546Z,165111550354600
"""Kambiz @ FcNW5oFDOE"" bets 7201 and go all in",2022-04-28T03:11:42.264Z,165111550226400
"Flop:  [3♦, K♦, 8♣]",2022-04-28T03:11:38.240Z,165111549824000
"""Masoud @ 93I36FlQy6"" checks",2022-04-28T03:11:37.333Z,165111549733300
"""Kambiz @ FcNW5oFDOE"" calls 2000",2022-04-28T03:11:35.882Z,165111549588200
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T03:11:34.213Z,165111549421300
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T03:11:20.148Z,165111548014800
"""Erfan S @ dXrSQqdeWD"" calls 2000",2022-04-28T03:11:18.601Z,165111547860100
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:11:14.355Z,165111547435500
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:11:13.397Z,165111547339700
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T03:11:11.557Z,165111547155700
"""Nikoo @ wjuyYnx8BE"" calls 2000",2022-04-28T03:11:10.606Z,165111547060600
"""Masoud @ 93I36FlQy6"" posts a big blind of 2000",2022-04-28T03:11:03.232Z,165111546323213
"""Kambiz @ FcNW5oFDOE"" posts a small blind of 1000",2022-04-28T03:11:03.232Z,165111546323212
"Player stacks: #1 ""Mahboub @ 6bzXjnEYxs"" (10880) | #2 ""Tina @ okuQ8bEaCR"" (6330) | #3 ""Erfan S @ dXrSQqdeWD"" (9474) | #4 ""Shohreh @ UA4oSZwjWd"" (30898) | #5 ""Farshad @ uZe35g6TbS"" (42799) | #7 ""Kambiz @ FcNW5oFDOE"" (9201) | #8 ""Masoud @ 93I36FlQy6"" (10083) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:11:03.232Z,165111546323202
"-- starting hand #91  (No Limit Texas Hold'em) (dealer: ""Farshad @ uZe35g6TbS"") --",2022-04-28T03:11:03.232Z,165111546323201
"The player ""Mahboub @ 6bzXjnEYxs"" joined the game with a stack of 10880.",2022-04-28T03:11:03.232Z,165111546323200
"The admin approved the player ""erfan m @ QiP7VCJIwA"" participation with a stack of 66702.",2022-04-28T03:07:47.459Z,165111526745900
"The admin approved the player ""Mahboub @ 6bzXjnEYxs"" participation with a stack of 10880.",2022-04-28T03:07:39.080Z,165111525908000
"The player ""erfan m @ QiP7VCJIwA"" requested a seat.",2022-04-28T03:07:20.436Z,165111524043600
"The player ""Mahboub @ 6bzXjnEYxs"" requested a seat.",2022-04-28T03:06:48.752Z,165111520875200
"-- ending hand #90 --",2022-04-28T03:04:13.209Z,165111505320902
"""Shohreh @ UA4oSZwjWd"" collected 8000 from pot",2022-04-28T03:04:13.209Z,165111505320901
"Uncalled bet of 2000 returned to ""Shohreh @ UA4oSZwjWd""",2022-04-28T03:04:13.209Z,165111505320900
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:04:12.394Z,165111505239400
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T03:04:09.290Z,165111504929000
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T03:04:08.204Z,165111504820400
"""Shohreh @ UA4oSZwjWd"" bets 2000",2022-04-28T03:04:01.971Z,165111504197100
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T03:04:00.557Z,165111504055700
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T03:03:56.589Z,165111503658900
"""Farshad @ uZe35g6TbS"" checks",2022-04-28T03:03:54.230Z,165111503423000
"Flop:  [6♣, 8♣, A♠]",2022-04-28T03:03:52.319Z,165111503231900
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T03:03:51.509Z,165111503150900
"""Farshad @ uZe35g6TbS"" calls 2000",2022-04-28T03:03:50.468Z,165111503046800
"""Shohreh @ UA4oSZwjWd"" calls 2000",2022-04-28T03:03:45.846Z,165111502584600
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T03:03:44.942Z,165111502494200
"""Tina @ okuQ8bEaCR"" calls 2000",2022-04-28T03:03:43.959Z,165111502395900
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T03:03:42.395Z,165111502239500
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T03:03:41.252Z,165111502125200
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:03:40.088Z,165111502008800
"""Kambiz @ FcNW5oFDOE"" posts a big blind of 2000",2022-04-28T03:03:33.900Z,165111501390012
"""Farshad @ uZe35g6TbS"" posts a small blind of 1000",2022-04-28T03:03:33.900Z,165111501390011
"Player stacks: #2 ""Tina @ okuQ8bEaCR"" (8330) | #3 ""Erfan S @ dXrSQqdeWD"" (9474) | #4 ""Shohreh @ UA4oSZwjWd"" (24898) | #5 ""Farshad @ uZe35g6TbS"" (44799) | #7 ""Kambiz @ FcNW5oFDOE"" (11201) | #8 ""Masoud @ 93I36FlQy6"" (10083) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:03:33.900Z,165111501390002
"-- starting hand #90  (No Limit Texas Hold'em) (dealer: ""Shohreh @ UA4oSZwjWd"") --",2022-04-28T03:03:33.900Z,165111501390001
"The player ""Salia @ 4Qx941rT_o"" quits the game with a stack of 0.",2022-04-28T03:03:33.900Z,165111501390000
"""Shohreh @ UA4oSZwjWd"" shows a K♦, K♥.",2022-04-28T03:03:32.321Z,165111501232100
"-- ending hand #89 --",2022-04-28T03:03:27.381Z,165111500738102
"""Farshad @ uZe35g6TbS"" collected 4000 from pot with Three of a Kind, 9's (combination: 9♣, 9♥, 9♦, K♣, 10♣)",2022-04-28T03:03:27.381Z,165111500738101
"""Farshad @ uZe35g6TbS"" collected 17811 from pot with Three of a Kind, 9's (combination: 9♣, 9♥, 9♦, K♣, 10♣)",2022-04-28T03:03:27.381Z,165111500738100
"River: 9♥, 9♦, 6♥, 8♣ [10♣]",2022-04-28T03:03:23.282Z,165111500328200
"Turn: 9♥, 9♦, 6♥ [8♣]",2022-04-28T03:03:19.274Z,165111499927400
"""Farshad @ uZe35g6TbS"" shows a 9♣, K♣.",2022-04-28T03:03:15.176Z,165111499517602
"""Salia @ 4Qx941rT_o"" shows a A♣, A♦.",2022-04-28T03:03:15.176Z,165111499517601
"Uncalled bet of 10905 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T03:03:15.176Z,165111499517600
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T03:03:14.280Z,165111499428000
"""Farshad @ uZe35g6TbS"" raises to 12905",2022-04-28T03:02:58.404Z,165111497840400
"""Shohreh @ UA4oSZwjWd"" bets 2000",2022-04-28T03:02:53.999Z,165111497399900
"Flop:  [9♥, 9♦, 6♥]",2022-04-28T03:02:50.956Z,165111497095600
"""Farshad @ uZe35g6TbS"" calls 5937",2022-04-28T03:02:50.150Z,165111497015000
"""Shohreh @ UA4oSZwjWd"" calls 5937",2022-04-28T03:02:40.493Z,165111496049300
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T03:02:38.129Z,165111495812900
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:02:36.875Z,165111495687500
"""Salia @ 4Qx941rT_o"" raises to 5937 and go all in",2022-04-28T03:02:33.168Z,165111495316800
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T03:02:26.499Z,165111494649900
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T03:02:24.857Z,165111494485700
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:02:23.732Z,165111494373200
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T03:02:22.813Z,165111494281300
"""Farshad @ uZe35g6TbS"" posts a big blind of 2000",2022-04-28T03:02:15.833Z,165111493583312
"""Shohreh @ UA4oSZwjWd"" posts a small blind of 1000",2022-04-28T03:02:15.833Z,165111493583311
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (5937) | #2 ""Tina @ okuQ8bEaCR"" (8330) | #3 ""Erfan S @ dXrSQqdeWD"" (9474) | #4 ""Shohreh @ UA4oSZwjWd"" (32835) | #5 ""Farshad @ uZe35g6TbS"" (30925) | #7 ""Kambiz @ FcNW5oFDOE"" (11201) | #8 ""Masoud @ 93I36FlQy6"" (10083) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:02:15.833Z,165111493583301
"-- starting hand #89  (No Limit Texas Hold'em) (dealer: ""Erfan S @ dXrSQqdeWD"") --",2022-04-28T03:02:15.833Z,165111493583300
"-- ending hand #88 --",2022-04-28T03:02:12.843Z,165111493284302
"""Shohreh @ UA4oSZwjWd"" collected 9000 from pot",2022-04-28T03:02:12.843Z,165111493284301
"Uncalled bet of 2000 returned to ""Shohreh @ UA4oSZwjWd""",2022-04-28T03:02:12.843Z,165111493284300
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:02:12.016Z,165111493201600
"""Shohreh @ UA4oSZwjWd"" bets 2000",2022-04-28T03:02:10.518Z,165111493051800
"Flop:  [J♦, 4♦, 6♦]",2022-04-28T03:02:06.730Z,165111492673000
"""Masoud @ 93I36FlQy6"" calls 4000",2022-04-28T03:02:05.880Z,165111492588000
"""Shohreh @ UA4oSZwjWd"" raises to 4000",2022-04-28T03:02:03.346Z,165111492334600
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T03:02:00.216Z,165111492021600
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:01:46.663Z,165111490666300
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T03:01:44.339Z,165111490433900
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T03:01:43.424Z,165111490342400
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T03:01:41.531Z,165111490153100
"""Masoud @ 93I36FlQy6"" calls 2000",2022-04-28T03:01:40.469Z,165111490046900
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T03:01:39.272Z,165111489927200
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T03:01:37.952Z,165111489795200
"""Shohreh @ UA4oSZwjWd"" posts a big blind of 2000",2022-04-28T03:01:35.871Z,165111489587112
"""Erfan S @ dXrSQqdeWD"" posts a small blind of 1000",2022-04-28T03:01:35.871Z,165111489587111
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (5937) | #2 ""Tina @ okuQ8bEaCR"" (8330) | #3 ""Erfan S @ dXrSQqdeWD"" (10474) | #4 ""Shohreh @ UA4oSZwjWd"" (27835) | #5 ""Farshad @ uZe35g6TbS"" (30925) | #7 ""Kambiz @ FcNW5oFDOE"" (11201) | #8 ""Masoud @ 93I36FlQy6"" (14083) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:01:35.871Z,165111489587101
"-- starting hand #88  (No Limit Texas Hold'em) (dealer: ""Tina @ okuQ8bEaCR"") --",2022-04-28T03:01:35.871Z,165111489587100
"-- ending hand #87 --",2022-04-28T03:01:32.960Z,165111489296002
"""Erfan S @ dXrSQqdeWD"" collected 2000 from pot",2022-04-28T03:01:32.960Z,165111489296001
"Uncalled bet of 1000 returned to ""Erfan S @ dXrSQqdeWD""",2022-04-28T03:01:32.960Z,165111489296000
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:01:32.067Z,165111489206700
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T03:01:30.729Z,165111489072900
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T03:01:28.781Z,165111488878100
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T03:01:26.546Z,165111488654600
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T03:01:24.752Z,165111488475200
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T03:01:23.754Z,165111488375400
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T03:01:22.675Z,165111488267500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T03:01:13.513Z,165111487351300
"""Erfan S @ dXrSQqdeWD"" posts a big blind of 2000",2022-04-28T03:01:10.747Z,165111487074714
"""Tina @ okuQ8bEaCR"" posts a small blind of 1000",2022-04-28T03:01:10.747Z,165111487074713
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (5937) | #2 ""Tina @ okuQ8bEaCR"" (9330) | #3 ""Erfan S @ dXrSQqdeWD"" (9474) | #4 ""Shohreh @ UA4oSZwjWd"" (27835) | #5 ""Farshad @ uZe35g6TbS"" (30925) | #7 ""Kambiz @ FcNW5oFDOE"" (11201) | #8 ""Masoud @ 93I36FlQy6"" (14083) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:01:10.747Z,165111487074703
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""Salia @ 4Qx941rT_o"") --",2022-04-28T03:01:10.747Z,165111487074702
"The game's big blind was changed from 1000 to 2000.",2022-04-28T03:01:10.747Z,165111487074701
"The game's small blind was changed from 500 to 1000.",2022-04-28T03:01:10.747Z,165111487074700
"""Nikoo @ wjuyYnx8BE"" shows a J♥, 9♠.",2022-04-28T03:01:06.091Z,165111486609100
"-- ending hand #86 --",2022-04-28T03:01:04.217Z,165111486421704
"""Masoud @ 93I36FlQy6"" collected 2750 from pot with Three of a Kind, 8's (combination: 8♥, 8♦, 8♠, A♦, K♥)",2022-04-28T03:01:04.217Z,165111486421703
"""Masoud @ 93I36FlQy6"" shows a Q♠, K♥.",2022-04-28T03:01:04.217Z,165111486421702
"""Kambiz @ FcNW5oFDOE"" collected 2750 from pot with Three of a Kind, 8's (combination: 8♥, 8♦, 8♠, A♦, K♣)",2022-04-28T03:01:04.217Z,165111486421701
"""Kambiz @ FcNW5oFDOE"" shows a 10♣, K♣.",2022-04-28T03:01:04.217Z,165111486421700
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T03:01:03.404Z,165111486340400
"""Masoud @ 93I36FlQy6"" calls 1000",2022-04-28T03:01:01.877Z,165111486187700
"""Kambiz @ FcNW5oFDOE"" bets 1000",2022-04-28T03:01:00.414Z,165111486041400
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T03:00:58.604Z,165111485860400
"River: 8♥, 8♦, A♦, 9♣ [8♠]",2022-04-28T03:00:53.815Z,165111485381500
"""Masoud @ 93I36FlQy6"" checks",2022-04-28T03:00:52.970Z,165111485297000
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T03:00:51.389Z,165111485138900
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T03:00:49.629Z,165111484962900
"Turn: 8♥, 8♦, A♦ [9♣]",2022-04-28T03:00:46.249Z,165111484624900
"""Masoud @ 93I36FlQy6"" checks",2022-04-28T03:00:45.387Z,165111484538700
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T03:00:43.814Z,165111484381400
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T03:00:38.580Z,165111483858000
"Flop:  [8♥, 8♦, A♦]",2022-04-28T03:00:34.609Z,165111483460900
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T03:00:33.776Z,165111483377600
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T03:00:31.993Z,165111483199300
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T03:00:28.754Z,165111482875400
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T03:00:27.719Z,165111482771900
"""Masoud @ 93I36FlQy6"" calls 1000",2022-04-28T03:00:26.618Z,165111482661800
"""Kambiz @ FcNW5oFDOE"" calls 1000",2022-04-28T03:00:25.651Z,165111482565100
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T03:00:22.232Z,165111482223200
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T03:00:15.563Z,165111481556300
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T03:00:14.604Z,165111481460400
"""Tina @ okuQ8bEaCR"" posts a big blind of 1000",2022-04-28T03:00:07.113Z,165111480711312
"""Salia @ 4Qx941rT_o"" posts a small blind of 500",2022-04-28T03:00:07.113Z,165111480711311
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (6437) | #2 ""Tina @ okuQ8bEaCR"" (10330) | #3 ""Erfan S @ dXrSQqdeWD"" (9474) | #4 ""Shohreh @ UA4oSZwjWd"" (27835) | #5 ""Farshad @ uZe35g6TbS"" (30925) | #7 ""Kambiz @ FcNW5oFDOE"" (10451) | #8 ""Masoud @ 93I36FlQy6"" (13333) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (22165)",2022-04-28T03:00:07.113Z,165111480711301
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""Maziar K @ qkR2eFOHb5"") --",2022-04-28T03:00:07.113Z,165111480711300
"""Maziar K @ qkR2eFOHb5"" shows a 4♥, A♦.",2022-04-28T03:00:05.868Z,165111480586800
"""Shohreh @ UA4oSZwjWd"" shows a 9♦, 4♣.",2022-04-28T03:00:04.160Z,165111480416000
"-- ending hand #85 --",2022-04-28T03:00:02.760Z,165111480276002
"""Maziar K @ qkR2eFOHb5"" collected 2000 from pot",2022-04-28T03:00:02.760Z,165111480276001
"Uncalled bet of 1000 returned to ""Maziar K @ qkR2eFOHb5""",2022-04-28T03:00:02.760Z,165111480276000
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T03:00:01.907Z,165111480190700
"""Maziar K @ qkR2eFOHb5"" bets 1000",2022-04-28T02:59:59.963Z,165111479996300
"Turn: Q♣, 4♠, 9♠ [8♦]",2022-04-28T02:59:57.723Z,165111479772300
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:59:56.818Z,165111479681800
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T02:59:54.538Z,165111479453800
"Flop:  [Q♣, 4♠, 9♠]",2022-04-28T02:59:49.614Z,165111478961400
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:59:48.749Z,165111478874900
"""Maziar K @ qkR2eFOHb5"" calls 1000",2022-04-28T02:59:46.507Z,165111478650700
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:59:40.811Z,165111478081100
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:59:14.976Z,165111475497600
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:59:14.028Z,165111475402800
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:59:12.989Z,165111475298900
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:59:11.267Z,165111475126700
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:59:10.328Z,165111475032800
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T02:59:04.842Z,165111474484200
"""Salia @ 4Qx941rT_o"" posts a big blind of 1000",2022-04-28T02:59:01.992Z,165111474199212
"""Maziar K @ qkR2eFOHb5"" posts a small blind of 500",2022-04-28T02:59:01.992Z,165111474199211
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (7437) | #2 ""Tina @ okuQ8bEaCR"" (10330) | #3 ""Erfan S @ dXrSQqdeWD"" (9474) | #4 ""Shohreh @ UA4oSZwjWd"" (27835) | #5 ""Farshad @ uZe35g6TbS"" (30925) | #7 ""Kambiz @ FcNW5oFDOE"" (10451) | #8 ""Masoud @ 93I36FlQy6"" (13333) | #9 ""Nikoo @ wjuyYnx8BE"" (16065) | #10 ""Maziar K @ qkR2eFOHb5"" (21165)",2022-04-28T02:59:01.992Z,165111474199201
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Nikoo @ wjuyYnx8BE"") --",2022-04-28T02:59:01.992Z,165111474199200
"""Salia @ 4Qx941rT_o"" shows a 7♣, 9♣.",2022-04-28T02:58:59.258Z,165111473925800
"-- ending hand #84 --",2022-04-28T02:58:58.287Z,165111473828702
"""Maziar K @ qkR2eFOHb5"" collected 5000 from pot",2022-04-28T02:58:58.287Z,165111473828701
"Uncalled bet of 2500 returned to ""Maziar K @ qkR2eFOHb5""",2022-04-28T02:58:58.287Z,165111473828700
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:58:57.396Z,165111473739600
"""Maziar K @ qkR2eFOHb5"" bets 2500",2022-04-28T02:58:41.501Z,165111472150100
"Turn: 10♣, 8♦, J♣ [K♣]",2022-04-28T02:58:29.782Z,165111470978200
"""Maziar K @ qkR2eFOHb5"" calls 1000",2022-04-28T02:58:28.927Z,165111470892700
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:58:22.869Z,165111470286900
"""Kambiz @ FcNW5oFDOE"" bets 1000",2022-04-28T02:58:06.937Z,165111468693700
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T02:58:04.107Z,165111468410700
"""Nikoo @ wjuyYnx8BE"" checks",2022-04-28T02:58:01.052Z,165111468105200
"Flop:  [10♣, 8♦, J♣]",2022-04-28T02:57:47.666Z,165111466766600
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T02:57:46.805Z,165111466680500
"""Nikoo @ wjuyYnx8BE"" calls 1000",2022-04-28T02:57:44.774Z,165111466477400
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:57:31.440Z,165111465144000
"""Kambiz @ FcNW5oFDOE"" calls 1000",2022-04-28T02:57:30.478Z,165111465047800
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:57:29.537Z,165111464953700
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:57:28.534Z,165111464853400
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:57:27.593Z,165111464759300
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T02:57:26.699Z,165111464669900
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:57:22.705Z,165111464270500
