entry,at,order
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T02:02:05.227Z,165111132522700
"""ZAAD @ xsQY4VRrj2"" bets 600",2022-04-28T02:01:57.143Z,165111131714300
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T02:01:51.451Z,165111131145100
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T02:01:50.527Z,165111131052700
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T02:01:46.692Z,165111130669200
"Turn: 9♣, 10♣, 4♦ [J♠]",2022-04-28T02:01:43.956Z,165111130395600
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T02:01:43.050Z,165111130305000
"""Nasrin @ CEk0cMuwn3"" calls 200",2022-04-28T02:01:42.092Z,165111130209200
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T02:01:38.279Z,165111129827900
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T02:01:37.254Z,165111129725400
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T02:01:36.274Z,165111129627400
"""ZAAD @ xsQY4VRrj2"" bets 200",2022-04-28T02:01:31.484Z,165111129148400
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T02:01:28.500Z,165111128850000
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T02:01:27.539Z,165111128753900
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T02:01:26.079Z,165111128607900
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T02:01:22.843Z,165111128284300
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T02:01:21.033Z,165111128103300
"Flop:  [9♣, 10♣, 4♦]",2022-04-28T02:01:10.005Z,165111127000500
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T02:01:09.143Z,165111126914300
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T02:01:06.895Z,165111126689500
"""ZAAD @ xsQY4VRrj2"" calls 200",2022-04-28T02:00:58.194Z,165111125819400
"""Samira @ Q1t3352OuA"" folds",2022-04-28T02:00:57.302Z,165111125730200
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T02:00:56.363Z,165111125636300
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T02:00:54.669Z,165111125466900
"""Nasrin @ CEk0cMuwn3"" calls 200",2022-04-28T02:00:53.761Z,165111125376100
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T02:00:49.642Z,165111124964200
"""Nima4 @ 38-i-hGO-o"" posts a big blind of 200",2022-04-28T02:00:45.303Z,165111124530311
"""erfan m @ QiP7VCJIwA"" posts a small blind of 100",2022-04-28T02:00:45.303Z,165111124530310
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (12000) | #2 ""erfan m @ QiP7VCJIwA"" (9725) | #3 ""Nima4 @ 38-i-hGO-o"" (3906) | #6 ""Mahboub @ 6bzXjnEYxs"" (9554) | #7 ""Nasrin @ CEk0cMuwn3"" (12480) | #8 ""Siamak @ XGXRtKsbbo"" (12002) | #9 ""Reza 😎 @ c9HBOeBD8H"" (10850) | #10 ""Samira @ Q1t3352OuA"" (18438)",2022-04-28T02:00:45.303Z,165111124530301
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""ZAAD @ xsQY4VRrj2"") --",2022-04-28T02:00:45.303Z,165111124530300
"-- ending hand #46 --",2022-04-28T02:00:39.172Z,165111123917201
"""Nima4 @ 38-i-hGO-o"" collected 3906 from pot with Full House, A's over 8's (combination: A♠, A♦, A♣, 8♥, 8♣)",2022-04-28T02:00:39.172Z,165111123917200
"River: A♦, Q♦, J♦, 8♣ [A♣]",2022-04-28T02:00:35.102Z,165111123510200
"Turn: A♦, Q♦, J♦ [8♣]",2022-04-28T02:00:30.971Z,165111123097100
"""Siamak @ XGXRtKsbbo"" shows a 10♦, J♥.",2022-04-28T02:00:26.894Z,165111122689401
"""Nima4 @ 38-i-hGO-o"" shows a 8♥, A♠.",2022-04-28T02:00:26.894Z,165111122689400
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T02:00:25.983Z,165111122598300
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T02:00:24.297Z,165111122429700
"""Siamak @ XGXRtKsbbo"" calls 1453",2022-04-28T02:00:08.463Z,165111120846300
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T02:00:01.846Z,165111120184600
"""Nima4 @ 38-i-hGO-o"" bets 1453 and go all in",2022-04-28T01:59:59.612Z,165111119961200
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:59:54.937Z,165111119493700
"""ZAAD @ xsQY4VRrj2"" checks",2022-04-28T01:59:52.343Z,165111119234300
"Flop:  [A♦, Q♦, J♦]",2022-04-28T01:59:43.781Z,165111118378100
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:59:42.936Z,165111118293600
"""ZAAD @ xsQY4VRrj2"" calls 200",2022-04-28T01:59:38.216Z,165111117821600
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:59:37.236Z,165111117723600
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:59:36.207Z,165111117620700
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T01:59:34.182Z,165111117418200
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:59:33.202Z,165111117320200
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T01:59:32.212Z,165111117221200
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:59:27.305Z,165111116730500
"""erfan m @ QiP7VCJIwA"" posts a big blind of 200",2022-04-28T01:59:24.900Z,165111116490011
"""ZAAD @ xsQY4VRrj2"" posts a small blind of 100",2022-04-28T01:59:24.900Z,165111116490010
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (12200) | #2 ""erfan m @ QiP7VCJIwA"" (9925) | #3 ""Nima4 @ 38-i-hGO-o"" (1653) | #6 ""Mahboub @ 6bzXjnEYxs"" (9754) | #7 ""Nasrin @ CEk0cMuwn3"" (12480) | #8 ""Siamak @ XGXRtKsbbo"" (13655) | #9 ""Reza 😎 @ c9HBOeBD8H"" (10850) | #10 ""Samira @ Q1t3352OuA"" (18438)",2022-04-28T01:59:24.900Z,165111116490001
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""Samira @ Q1t3352OuA"") --",2022-04-28T01:59:24.900Z,165111116490000
"""Mahboub @ 6bzXjnEYxs"" shows a 10♥, 6♥.",2022-04-28T01:59:21.310Z,165111116131000
"-- ending hand #45 --",2022-04-28T01:59:18.369Z,165111115836903
"""Nima4 @ 38-i-hGO-o"" shows a 10♠, 10♦.",2022-04-28T01:59:18.369Z,165111115836902
"""Reza 😎 @ c9HBOeBD8H"" collected 6100 from pot with Two Pair, K's & 8's (combination: K♣, K♦, 8♦, 8♥, 7♣)",2022-04-28T01:59:18.369Z,165111115836901
"""Reza 😎 @ c9HBOeBD8H"" shows a K♣, K♦.",2022-04-28T01:59:18.369Z,165111115836900
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:59:17.491Z,165111115749100
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:59:15.016Z,165111115501600
"River: 3♥, 8♦, 7♣, 7♥ [8♥]",2022-04-28T01:59:10.979Z,165111115097900
"""Nima4 @ 38-i-hGO-o"" calls 1000",2022-04-28T01:59:10.136Z,165111115013600
"""Reza 😎 @ c9HBOeBD8H"" bets 1000",2022-04-28T01:59:08.441Z,165111114844100
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:59:03.105Z,165111114310500
"Turn: 3♥, 8♦, 7♣ [7♥]",2022-04-28T01:59:00.558Z,165111114055800
"""Nima4 @ 38-i-hGO-o"" calls 800",2022-04-28T01:58:59.717Z,165111113971700
"""Reza 😎 @ c9HBOeBD8H"" bets 800",2022-04-28T01:58:57.553Z,165111113755300
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:58:52.960Z,165111113296000
"Flop:  [3♥, 8♦, 7♣]",2022-04-28T01:58:50.472Z,165111113047200
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:58:49.635Z,165111112963500
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:58:45.288Z,165111112528800
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:58:44.300Z,165111112430000
"""Nima4 @ 38-i-hGO-o"" calls 800",2022-04-28T01:58:41.872Z,165111112187200
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T01:58:40.242Z,165111112024200
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:58:39.047Z,165111111904700
"""Reza 😎 @ c9HBOeBD8H"" raises to 800",2022-04-28T01:58:35.125Z,165111111512500
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T01:58:31.671Z,165111111167100
"""Nasrin @ CEk0cMuwn3"" calls 200",2022-04-28T01:58:30.712Z,165111111071200
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T01:58:27.396Z,165111110739600
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:58:24.049Z,165111110404900
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:58:22.575Z,165111110257500
"""ZAAD @ xsQY4VRrj2"" posts a big blind of 200",2022-04-28T01:58:18.036Z,165111109803611
"""Samira @ Q1t3352OuA"" posts a small blind of 100",2022-04-28T01:58:18.036Z,165111109803610
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (12400) | #2 ""erfan m @ QiP7VCJIwA"" (9925) | #3 ""Nima4 @ 38-i-hGO-o"" (4253) | #6 ""Mahboub @ 6bzXjnEYxs"" (9954) | #7 ""Nasrin @ CEk0cMuwn3"" (12680) | #8 ""Siamak @ XGXRtKsbbo"" (13855) | #9 ""Reza 😎 @ c9HBOeBD8H"" (7350) | #10 ""Samira @ Q1t3352OuA"" (18538)",2022-04-28T01:58:18.036Z,165111109803601
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""Reza 😎 @ c9HBOeBD8H"") --",2022-04-28T01:58:18.036Z,165111109803600
"-- ending hand #44 --",2022-04-28T01:58:15.033Z,165111109503302
"""ZAAD @ xsQY4VRrj2"" collected 1000 from pot",2022-04-28T01:58:15.033Z,165111109503301
"Uncalled bet of 1000 returned to ""ZAAD @ xsQY4VRrj2""",2022-04-28T01:58:15.033Z,165111109503300
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:58:14.147Z,165111109414700
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:58:08.041Z,165111108804100
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:58:06.343Z,165111108634300
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:58:03.456Z,165111108345600
"""ZAAD @ xsQY4VRrj2"" bets 1000",2022-04-28T01:58:01.848Z,165111108184800
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:57:54.742Z,165111107474200
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:57:48.098Z,165111106809800
"Flop:  [K♠, 6♦, Q♠]",2022-04-28T01:57:45.110Z,165111106511000
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:57:44.250Z,165111106425000
"""Reza 😎 @ c9HBOeBD8H"" calls 200",2022-04-28T01:57:41.742Z,165111106174200
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:57:40.491Z,165111106049100
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:57:39.555Z,165111105955500
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T01:57:38.586Z,165111105858600
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:57:34.948Z,165111105494800
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:57:32.578Z,165111105257800
"""ZAAD @ xsQY4VRrj2"" calls 200",2022-04-28T01:57:31.421Z,165111105142100
"""Samira @ Q1t3352OuA"" posts a big blind of 200",2022-04-28T01:57:27.792Z,165111104779211
"""Reza 😎 @ c9HBOeBD8H"" posts a small blind of 100",2022-04-28T01:57:27.792Z,165111104779210
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (11600) | #2 ""erfan m @ QiP7VCJIwA"" (9925) | #3 ""Nima4 @ 38-i-hGO-o"" (4453) | #6 ""Mahboub @ 6bzXjnEYxs"" (10154) | #7 ""Nasrin @ CEk0cMuwn3"" (12680) | #8 ""Siamak @ XGXRtKsbbo"" (13855) | #9 ""Reza 😎 @ c9HBOeBD8H"" (7550) | #10 ""Samira @ Q1t3352OuA"" (18738)",2022-04-28T01:57:27.792Z,165111104779201
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""Siamak @ XGXRtKsbbo"") --",2022-04-28T01:57:27.792Z,165111104779200
"-- ending hand #43 --",2022-04-28T01:57:21.706Z,165111104170603
"""Nasrin @ CEk0cMuwn3"" shows a A♠, 8♦.",2022-04-28T01:57:21.706Z,165111104170602
"""Samira @ Q1t3352OuA"" collected 2400 from pot with Two Pair, J's & 10's (combination: J♥, J♠, 10♠, 10♦, 8♣)",2022-04-28T01:57:21.706Z,165111104170601
"""Samira @ Q1t3352OuA"" shows a J♥, 8♣.",2022-04-28T01:57:21.706Z,165111104170600
"""Samira @ Q1t3352OuA"" calls 200",2022-04-28T01:57:20.871Z,165111104087100
"""Nasrin @ CEk0cMuwn3"" bets 200",2022-04-28T01:57:19.287Z,165111103928700
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:57:17.494Z,165111103749400
"River: J♠, 5♦, 10♠, 10♦ [6♠]",2022-04-28T01:57:12.585Z,165111103258500
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T01:57:11.716Z,165111103171600
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:57:09.024Z,165111102902400
"Turn: J♠, 5♦, 10♠ [10♦]",2022-04-28T01:57:07.099Z,165111102709900
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:57:06.288Z,165111102628800
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:57:03.393Z,165111102339300
"""Nasrin @ CEk0cMuwn3"" calls 400",2022-04-28T01:56:53.153Z,165111101315300
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:56:50.587Z,165111101058700
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:56:49.630Z,165111100963000
"""Samira @ Q1t3352OuA"" bets 400",2022-04-28T01:56:47.222Z,165111100722200
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:56:43.291Z,165111100329100
"""Siamak @ XGXRtKsbbo"" checks",2022-04-28T01:56:41.130Z,165111100113000
"Flop:  [J♠, 5♦, 10♠]",2022-04-28T01:56:34.869Z,165111099486900
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:56:34.026Z,165111099402600
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T01:56:26.243Z,165111098624300
"""Nasrin @ CEk0cMuwn3"" calls 200",2022-04-28T01:56:25.307Z,165111098530700
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:56:23.275Z,165111098327500
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:56:20.675Z,165111098067500
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:56:18.395Z,165111097839500
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T01:56:16.710Z,165111097671000
"""Samira @ Q1t3352OuA"" calls 200",2022-04-28T01:56:09.604Z,165111096960400
"""Reza 😎 @ c9HBOeBD8H"" posts a big blind of 200",2022-04-28T01:56:07.531Z,165111096753111
"""Siamak @ XGXRtKsbbo"" posts a small blind of 100",2022-04-28T01:56:07.531Z,165111096753110
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (11600) | #2 ""erfan m @ QiP7VCJIwA"" (10125) | #3 ""Nima4 @ 38-i-hGO-o"" (4653) | #6 ""Mahboub @ 6bzXjnEYxs"" (10154) | #7 ""Nasrin @ CEk0cMuwn3"" (13480) | #8 ""Siamak @ XGXRtKsbbo"" (14055) | #9 ""Reza 😎 @ c9HBOeBD8H"" (7750) | #10 ""Samira @ Q1t3352OuA"" (17138)",2022-04-28T01:56:07.531Z,165111096753101
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""Nasrin @ CEk0cMuwn3"") --",2022-04-28T01:56:07.531Z,165111096753100
"-- ending hand #42 --",2022-04-28T01:56:01.455Z,165111096145501
"""Mahboub @ 6bzXjnEYxs"" collected 10154 from pot with Two Pair, J's & 2's (combination: J♥, J♦, 2♣, 2♦, A♣)",2022-04-28T01:56:01.455Z,165111096145500
"River: J♥, 2♣, 6♣, 2♦ [J♦]",2022-04-28T01:55:57.436Z,165111095743600
"Turn: J♥, 2♣, 6♣ [2♦]",2022-04-28T01:55:53.327Z,165111095332700
"""Samira @ Q1t3352OuA"" shows a Q♥, K♥.",2022-04-28T01:55:49.322Z,165111094932201
"""Mahboub @ 6bzXjnEYxs"" shows a 10♦, A♣.",2022-04-28T01:55:49.322Z,165111094932200
"""Mahboub @ 6bzXjnEYxs"" calls 3727 and go all in",2022-04-28T01:55:48.446Z,165111094844600
"""Samira @ Q1t3352OuA"" bets 3727",2022-04-28T01:55:41.996Z,165111094199600
"Flop:  [J♥, 2♣, 6♣]",2022-04-28T01:55:33.723Z,165111093372300
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:55:32.870Z,165111093287000
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:55:29.317Z,165111092931700
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:55:28.344Z,165111092834400
"""Mahboub @ 6bzXjnEYxs"" calls 1100",2022-04-28T01:55:27.343Z,165111092734300
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:55:22.729Z,165111092272900
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:55:21.779Z,165111092177900
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T01:55:17.655Z,165111091765500
"""Samira @ Q1t3352OuA"" raises to 1100",2022-04-28T01:55:14.560Z,165111091456000
"""Reza 😎 @ c9HBOeBD8H"" calls 200",2022-04-28T01:55:08.834Z,165111090883400
"""Siamak @ XGXRtKsbbo"" posts a big blind of 200",2022-04-28T01:55:07.216Z,165111090721611
"""Nasrin @ CEk0cMuwn3"" posts a small blind of 100",2022-04-28T01:55:07.216Z,165111090721610
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (11600) | #2 ""erfan m @ QiP7VCJIwA"" (10125) | #3 ""Nima4 @ 38-i-hGO-o"" (4653) | #6 ""Mahboub @ 6bzXjnEYxs"" (4827) | #7 ""Nasrin @ CEk0cMuwn3"" (13580) | #8 ""Siamak @ XGXRtKsbbo"" (14255) | #9 ""Reza 😎 @ c9HBOeBD8H"" (7950) | #10 ""Samira @ Q1t3352OuA"" (21965)",2022-04-28T01:55:07.216Z,165111090721601
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""Mahboub @ 6bzXjnEYxs"") --",2022-04-28T01:55:07.216Z,165111090721600
"-- ending hand #41 --",2022-04-28T01:55:04.221Z,165111090422102
"""Nasrin @ CEk0cMuwn3"" collected 2600 from pot",2022-04-28T01:55:04.221Z,165111090422101
"Uncalled bet of 1000 returned to ""Nasrin @ CEk0cMuwn3""",2022-04-28T01:55:04.221Z,165111090422100
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:55:03.383Z,165111090338300
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:55:01.403Z,165111090140300
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:54:58.067Z,165111089806700
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T01:54:57.132Z,165111089713200
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:54:56.191Z,165111089619100
"""Nasrin @ CEk0cMuwn3"" bets 1000",2022-04-28T01:54:53.258Z,165111089325800
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T01:54:43.511Z,165111088351100
"Flop:  [J♠, 3♣, A♥]",2022-04-28T01:54:38.801Z,165111087880100
"""Mahboub @ 6bzXjnEYxs"" calls 400",2022-04-28T01:54:37.893Z,165111087789300
"""Nima4 @ 38-i-hGO-o"" calls 400",2022-04-28T01:54:34.815Z,165111087481500
"""erfan m @ QiP7VCJIwA"" calls 400",2022-04-28T01:54:32.510Z,165111087251000
"""ZAAD @ xsQY4VRrj2"" calls 400",2022-04-28T01:54:28.178Z,165111086817800
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:54:12.691Z,165111085269100
"""Siamak @ XGXRtKsbbo"" calls 400",2022-04-28T01:54:04.324Z,165111084432400
"""Nasrin @ CEk0cMuwn3"" raises to 400",2022-04-28T01:54:02.993Z,165111084299300
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T01:53:58.811Z,165111083881100
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:53:56.321Z,165111083632100
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:53:53.468Z,165111083346800
"""ZAAD @ xsQY4VRrj2"" calls 200",2022-04-28T01:53:51.837Z,165111083183700
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:53:46.091Z,165111082609100
"""Reza 😎 @ c9HBOeBD8H"" calls 200",2022-04-28T01:53:45.109Z,165111082510900
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T01:53:43.162Z,165111082316200
"""Nasrin @ CEk0cMuwn3"" posts a big blind of 200",2022-04-28T01:53:38.735Z,165111081873511
"""Mahboub @ 6bzXjnEYxs"" posts a small blind of 100",2022-04-28T01:53:38.735Z,165111081873510
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (12000) | #2 ""erfan m @ QiP7VCJIwA"" (10525) | #3 ""Nima4 @ 38-i-hGO-o"" (5053) | #6 ""Mahboub @ 6bzXjnEYxs"" (5227) | #7 ""Nasrin @ CEk0cMuwn3"" (11380) | #8 ""Siamak @ XGXRtKsbbo"" (14655) | #9 ""Reza 😎 @ c9HBOeBD8H"" (8150) | #10 ""Samira @ Q1t3352OuA"" (21965)",2022-04-28T01:53:38.735Z,165111081873501
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Nima4 @ 38-i-hGO-o"") --",2022-04-28T01:53:38.735Z,165111081873500
"-- ending hand #40 --",2022-04-28T01:53:35.734Z,165111081573402
"""Mahboub @ 6bzXjnEYxs"" collected 1200 from pot",2022-04-28T01:53:35.734Z,165111081573401
"Uncalled bet of 1200 returned to ""Mahboub @ 6bzXjnEYxs""",2022-04-28T01:53:35.734Z,165111081573400
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:53:34.905Z,165111081490500
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:53:33.981Z,165111081398100
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T01:53:31.466Z,165111081146600
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:53:18.967Z,165111079896700
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:53:15.385Z,165111079538500
"""Mahboub @ 6bzXjnEYxs"" raises to 1400",2022-04-28T01:53:12.729Z,165111079272900
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:53:08.341Z,165111078834100
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:53:06.544Z,165111078654400
"""ZAAD @ xsQY4VRrj2"" calls 200",2022-04-28T01:53:03.770Z,165111078377000
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:53:02.789Z,165111078278900
"""Reza 😎 @ c9HBOeBD8H"" calls 200",2022-04-28T01:52:58.999Z,165111077899900
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T01:52:57.471Z,165111077747100
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:52:56.523Z,165111077652300
"""Mahboub @ 6bzXjnEYxs"" posts a big blind of 200",2022-04-28T01:52:53.091Z,165111077309111
"""Nima4 @ 38-i-hGO-o"" posts a small blind of 100",2022-04-28T01:52:53.091Z,165111077309110
"Player stacks: #1 ""ZAAD @ xsQY4VRrj2"" (12200) | #2 ""erfan m @ QiP7VCJIwA"" (10725) | #3 ""Nima4 @ 38-i-hGO-o"" (5253) | #6 ""Mahboub @ 6bzXjnEYxs"" (4227) | #7 ""Nasrin @ CEk0cMuwn3"" (11380) | #8 ""Siamak @ XGXRtKsbbo"" (14855) | #9 ""Reza 😎 @ c9HBOeBD8H"" (8350) | #10 ""Samira @ Q1t3352OuA"" (21965)",2022-04-28T01:52:53.091Z,165111077309101
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T01:52:53.091Z,165111077309100
"-- ending hand #39 --",2022-04-28T01:52:50.099Z,165111077009902
"""Siamak @ XGXRtKsbbo"" collected 4400 from pot",2022-04-28T01:52:50.099Z,165111077009901
"Uncalled bet of 1455 returned to ""Siamak @ XGXRtKsbbo""",2022-04-28T01:52:50.099Z,165111077009900
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:52:49.219Z,165111076921900
"""ZAAD @ xsQY4VRrj2"" folds",2022-04-28T01:52:48.165Z,165111076816500
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:52:39.571Z,165111075957100
"""Siamak @ XGXRtKsbbo"" bets 1455",2022-04-28T01:52:31.662Z,165111075166200
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:52:28.062Z,165111074806200
"Turn: 4♠, 6♣, 2♠ [4♦]",2022-04-28T01:52:24.749Z,165111074474900
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:52:23.924Z,165111074392400
"""Nima4 @ 38-i-hGO-o"" calls 400",2022-04-28T01:52:21.430Z,165111074143000
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:52:19.713Z,165111073971300
"""ZAAD @ xsQY4VRrj2"" calls 400",2022-04-28T01:52:18.766Z,165111073876600
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:52:15.980Z,165111073598000
"""Reza 😎 @ c9HBOeBD8H"" calls 400",2022-04-28T01:52:15.009Z,165111073500900
"""Siamak @ XGXRtKsbbo"" bets 400",2022-04-28T01:52:12.599Z,165111073259900
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T01:52:09.644Z,165111072964400
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:52:06.814Z,165111072681400
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:52:04.038Z,165111072403800
"Flop:  [4♠, 6♣, 2♠]",2022-04-28T01:52:01.626Z,165111072162600
"""Siamak @ XGXRtKsbbo"" calls 400",2022-04-28T01:52:00.807Z,165111072080700
"""Mahboub @ 6bzXjnEYxs"" calls 400",2022-04-28T01:51:59.881Z,165111071988100
"""Nima4 @ 38-i-hGO-o"" calls 400",2022-04-28T01:51:57.429Z,165111071742900
"""erfan m @ QiP7VCJIwA"" calls 400",2022-04-28T01:51:55.877Z,165111071587700
"""ZAAD @ xsQY4VRrj2"" calls 400",2022-04-28T01:51:53.364Z,165111071336400
"""Samira @ Q1t3352OuA"" calls 400",2022-04-28T01:51:50.770Z,165111071077000
"""Reza 😎 @ c9HBOeBD8H"" raises to 400",2022-04-28T01:51:45.501Z,165111070550100
"""Siamak @ XGXRtKsbbo"" calls 200",2022-04-28T01:51:42.245Z,165111070224500
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:51:40.481Z,165111070048100
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T01:51:35.646Z,165111069564600
"""Nima4 @ 38-i-hGO-o"" posts a big blind of 200",2022-04-28T01:51:32.012Z,165111069201211
