entry,at,order
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:09:01.027Z,165111894102700
"""Farshad @ uZe35g6TbS"" posts a big blind of 10000",2022-04-28T04:08:58.159Z,165111893815907
"""erfan m @ QiP7VCJIwA"" posts a small blind of 5000",2022-04-28T04:08:58.159Z,165111893815906
"Player stacks: #2 ""Farshad @ uZe35g6TbS"" (61646) | #4 ""Maziar K @ qkR2eFOHb5"" (84948) | #8 ""Mohammad M @ xHiJmE_Qdf"" (107022) | #10 ""erfan m @ QiP7VCJIwA"" (180434)",2022-04-28T04:08:58.159Z,165111893815901
"-- starting hand #154  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T04:08:58.159Z,165111893815900
"-- ending hand #153 --",2022-04-28T04:08:55.251Z,165111893525102
"""Farshad @ uZe35g6TbS"" collected 25000 from pot",2022-04-28T04:08:55.251Z,165111893525101
"Uncalled bet of 36646 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T04:08:55.251Z,165111893525100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:08:54.387Z,165111893438700
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:08:52.507Z,165111893250700
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:08:50.018Z,165111893001800
"""Farshad @ uZe35g6TbS"" raises to 46646 and go all in",2022-04-28T04:08:47.455Z,165111892745500
"""erfan m @ QiP7VCJIwA"" posts a big blind of 10000",2022-04-28T04:08:39.045Z,165111891904507
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 5000",2022-04-28T04:08:39.045Z,165111891904506
"Player stacks: #2 ""Farshad @ uZe35g6TbS"" (46646) | #4 ""Maziar K @ qkR2eFOHb5"" (84948) | #8 ""Mohammad M @ xHiJmE_Qdf"" (112022) | #10 ""erfan m @ QiP7VCJIwA"" (190434)",2022-04-28T04:08:39.045Z,165111891904501
"-- starting hand #153  (No Limit Texas Hold'em) (dealer: ""Maziar K @ qkR2eFOHb5"") --",2022-04-28T04:08:39.045Z,165111891904500
"-- ending hand #152 --",2022-04-28T04:08:36.116Z,165111891611602
"""Farshad @ uZe35g6TbS"" collected 25000 from pot",2022-04-28T04:08:36.116Z,165111891611601
"Uncalled bet of 18750 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T04:08:36.116Z,165111891611600
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:08:35.278Z,165111891527800
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:08:31.961Z,165111891196100
"""Farshad @ uZe35g6TbS"" raises to 28750",2022-04-28T04:08:29.871Z,165111890987100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:08:21.356Z,165111890135600
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 10000",2022-04-28T04:08:18.715Z,165111889871507
"""Maziar K @ qkR2eFOHb5"" posts a small blind of 5000",2022-04-28T04:08:18.715Z,165111889871506
"Player stacks: #2 ""Farshad @ uZe35g6TbS"" (31646) | #4 ""Maziar K @ qkR2eFOHb5"" (89948) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (190434)",2022-04-28T04:08:18.715Z,165111889871501
"-- starting hand #152  (No Limit Texas Hold'em) (dealer: ""Farshad @ uZe35g6TbS"") --",2022-04-28T04:08:18.715Z,165111889871500
"-- ending hand #151 --",2022-04-28T04:08:12.633Z,165111889263303
"""Farshad @ uZe35g6TbS"" shows a 7♦, J♦.",2022-04-28T04:08:12.633Z,165111889263302
"""Maziar K @ qkR2eFOHb5"" collected 20000 from pot with Pair, 6's (combination: 6♥, 6♦, A♠, K♠, Q♠)",2022-04-28T04:08:12.633Z,165111889263301
"""Maziar K @ qkR2eFOHb5"" shows a K♠, Q♠.",2022-04-28T04:08:12.633Z,165111889263300
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T04:08:11.768Z,165111889176800
"""Farshad @ uZe35g6TbS"" checks",2022-04-28T04:08:09.797Z,165111888979700
"River: A♠, 10♥, 6♥, 3♣ [6♦]",2022-04-28T04:08:08.107Z,165111888810700
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T04:08:07.236Z,165111888723600
"""Farshad @ uZe35g6TbS"" checks",2022-04-28T04:08:04.771Z,165111888477100
"Turn: A♠, 10♥, 6♥ [3♣]",2022-04-28T04:08:03.229Z,165111888322900
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T04:08:02.414Z,165111888241400
"""Farshad @ uZe35g6TbS"" checks",2022-04-28T04:07:59.728Z,165111887972800
"Flop:  [A♠, 10♥, 6♥]",2022-04-28T04:07:57.703Z,165111887770300
"""Maziar K @ qkR2eFOHb5"" checks",2022-04-28T04:07:56.834Z,165111887683400
"""Farshad @ uZe35g6TbS"" calls 10000",2022-04-28T04:07:54.717Z,165111887471700
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:07:42.580Z,165111886258000
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:07:40.696Z,165111886069600
"""Maziar K @ qkR2eFOHb5"" posts a big blind of 10000",2022-04-28T04:07:38.687Z,165111885868708
"""Farshad @ uZe35g6TbS"" posts a small blind of 5000",2022-04-28T04:07:38.687Z,165111885868707
"Player stacks: #2 ""Farshad @ uZe35g6TbS"" (41646) | #4 ""Maziar K @ qkR2eFOHb5"" (79948) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (190434)",2022-04-28T04:07:38.687Z,165111885868702
"-- starting hand #151  (No Limit Texas Hold'em) (dead button) --",2022-04-28T04:07:38.687Z,165111885868701
"The player ""Mohammad A @ 4UYO0LRn6g"" quits the game with a stack of 0.",2022-04-28T04:07:38.687Z,165111885868700
"""Farshad @ uZe35g6TbS"" shows a 4♦, 2♥.",2022-04-28T04:07:34.496Z,165111885449600
"""erfan m @ QiP7VCJIwA"" shows a 3♦, 2♦.",2022-04-28T04:07:34.350Z,165111885435000
"-- ending hand #150 --",2022-04-28T04:07:31.614Z,165111885161401
"""Maziar K @ qkR2eFOHb5"" collected 71796 from pot with Pair, 8's (combination: 8♦, 8♥, A♠, 6♠, 5♥)",2022-04-28T04:07:31.614Z,165111885161400
"River: 3♣, 5♥, 8♦, 8♥ [6♠]",2022-04-28T04:07:27.597Z,165111884759700
"Turn: 3♣, 5♥, 8♦ [8♥]",2022-04-28T04:07:23.484Z,165111884348400
"Flop:  [3♣, 5♥, 8♦]",2022-04-28T04:07:19.420Z,165111883942000
"""Maziar K @ qkR2eFOHb5"" shows a 4♠, A♠.",2022-04-28T04:07:15.392Z,165111883539201
"""Mohammad A @ 4UYO0LRn6g"" shows a K♠, J♦.",2022-04-28T04:07:15.392Z,165111883539200
"""Maziar K @ qkR2eFOHb5"" calls 30898",2022-04-28T04:07:14.489Z,165111883448900
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:07:11.021Z,165111883102100
"""Mohammad A @ 4UYO0LRn6g"" raises to 30898 and go all in",2022-04-28T04:07:03.975Z,165111882397500
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:07:01.485Z,165111882148500
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:06:59.586Z,165111881958600
"""Maziar K @ qkR2eFOHb5"" calls 10000",2022-04-28T04:06:58.601Z,165111881860100
"""Farshad @ uZe35g6TbS"" posts a big blind of 10000",2022-04-28T04:06:55.586Z,165111881558608
"""Mohammad A @ 4UYO0LRn6g"" posts a small blind of 5000",2022-04-28T04:06:55.586Z,165111881558607
"Your hand is K♠, J♦",2022-04-28T04:06:55.586Z,165111881558602
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (30898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (39050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (190434)",2022-04-28T04:06:55.586Z,165111881558601
"-- starting hand #150  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T04:06:55.586Z,165111881558600
"-- ending hand #149 --",2022-04-28T04:06:52.670Z,165111881267002
"""Mohammad A @ 4UYO0LRn6g"" collected 10000 from pot",2022-04-28T04:06:52.670Z,165111881267001
"Uncalled bet of 5000 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T04:06:52.670Z,165111881267000
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:06:51.775Z,165111881177500
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:06:50.454Z,165111881045400
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:06:48.576Z,165111880857600
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:06:45.215Z,165111880521500
"""Mohammad A @ 4UYO0LRn6g"" posts a big blind of 10000",2022-04-28T04:06:43.372Z,165111880337208
"""erfan m @ QiP7VCJIwA"" posts a small blind of 5000",2022-04-28T04:06:43.372Z,165111880337207
"Your hand is 2♠, J♥",2022-04-28T04:06:43.372Z,165111880337202
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (39050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (195434)",2022-04-28T04:06:43.372Z,165111880337201
"-- starting hand #149  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T04:06:43.372Z,165111880337200
"-- ending hand #148 --",2022-04-28T04:06:40.371Z,165111880037102
"""erfan m @ QiP7VCJIwA"" collected 10000 from pot",2022-04-28T04:06:40.371Z,165111880037101
"Uncalled bet of 5000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T04:06:40.371Z,165111880037100
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:06:39.493Z,165111879949300
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:06:36.742Z,165111879674200
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:06:35.791Z,165111879579100
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:06:30.017Z,165111879001700
"""erfan m @ QiP7VCJIwA"" posts a big blind of 10000",2022-04-28T04:06:26.751Z,165111878675108
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 5000",2022-04-28T04:06:26.751Z,165111878675107
"Your hand is K♦, 9♥",2022-04-28T04:06:26.751Z,165111878675102
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (39050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (127022) | #10 ""erfan m @ QiP7VCJIwA"" (190434)",2022-04-28T04:06:26.751Z,165111878675101
"-- starting hand #148  (No Limit Texas Hold'em) (dealer: ""Maziar K @ qkR2eFOHb5"") --",2022-04-28T04:06:26.751Z,165111878675100
"-- ending hand #147 --",2022-04-28T04:06:23.749Z,165111878374902
"""Mohammad M @ xHiJmE_Qdf"" collected 10000 from pot",2022-04-28T04:06:23.749Z,165111878374901
"Uncalled bet of 5000 returned to ""Mohammad M @ xHiJmE_Qdf""",2022-04-28T04:06:23.749Z,165111878374900
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:06:22.857Z,165111878285700
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:06:17.529Z,165111877752900
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:06:12.118Z,165111877211800
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:06:11.083Z,165111877108300
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 10000",2022-04-28T04:06:08.953Z,165111876895308
"""Maziar K @ qkR2eFOHb5"" posts a small blind of 5000",2022-04-28T04:06:08.953Z,165111876895307
"Your hand is 9♦, 6♦",2022-04-28T04:06:08.953Z,165111876895302
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (44050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (190434)",2022-04-28T04:06:08.953Z,165111876895301
"-- starting hand #147  (No Limit Texas Hold'em) (dealer: ""Farshad @ uZe35g6TbS"") --",2022-04-28T04:06:08.953Z,165111876895300
"""erfan m @ QiP7VCJIwA"" shows a Q♣, Q♦.",2022-04-28T04:06:06.460Z,165111876646000
"-- ending hand #146 --",2022-04-28T04:06:05.335Z,165111876533502
"""erfan m @ QiP7VCJIwA"" collected 25000 from pot",2022-04-28T04:06:05.335Z,165111876533501
"Uncalled bet of 25000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T04:06:05.335Z,165111876533500
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:06:04.478Z,165111876447800
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:06:01.827Z,165111876182700
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:05:55.023Z,165111875502300
"""erfan m @ QiP7VCJIwA"" raises to 35000",2022-04-28T04:05:53.176Z,165111875317600
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:05:43.200Z,165111874320000
"""Maziar K @ qkR2eFOHb5"" posts a big blind of 10000",2022-04-28T04:05:41.517Z,165111874151708
"""Farshad @ uZe35g6TbS"" posts a small blind of 5000",2022-04-28T04:05:41.517Z,165111874151707
"Your hand is 10♣, K♠",2022-04-28T04:05:41.517Z,165111874151702
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (56646) | #4 ""Maziar K @ qkR2eFOHb5"" (54050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (175434)",2022-04-28T04:05:41.517Z,165111874151701
"-- starting hand #146  (No Limit Texas Hold'em) (dealer: ""Mohammad A @ 4UYO0LRn6g"") --",2022-04-28T04:05:41.517Z,165111874151700
"-- ending hand #145 --",2022-04-28T04:05:38.595Z,165111873859502
"""Farshad @ uZe35g6TbS"" collected 10000 from pot",2022-04-28T04:05:38.595Z,165111873859501
"Uncalled bet of 5000 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T04:05:38.595Z,165111873859500
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:05:37.763Z,165111873776300
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:05:36.217Z,165111873621700
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:05:33.820Z,165111873382000
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:05:26.427Z,165111872642700
"""Farshad @ uZe35g6TbS"" posts a big blind of 10000",2022-04-28T04:05:24.307Z,165111872430708
"""Mohammad A @ 4UYO0LRn6g"" posts a small blind of 5000",2022-04-28T04:05:24.307Z,165111872430707
"Your hand is 6♣, 10♠",2022-04-28T04:05:24.307Z,165111872430702
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (30898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (54050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (175434)",2022-04-28T04:05:24.307Z,165111872430701
"-- starting hand #145  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T04:05:24.307Z,165111872430700
"-- ending hand #144 --",2022-04-28T04:05:21.375Z,165111872137502
"""Mohammad A @ 4UYO0LRn6g"" collected 10000 from pot",2022-04-28T04:05:21.375Z,165111872137501
"Uncalled bet of 5000 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T04:05:21.375Z,165111872137500
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:05:20.524Z,165111872052400
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:05:18.833Z,165111871883300
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:05:17.422Z,165111871742200
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:05:16.496Z,165111871649600
"""Mohammad A @ 4UYO0LRn6g"" posts a big blind of 10000",2022-04-28T04:05:12.771Z,165111871277108
"""erfan m @ QiP7VCJIwA"" posts a small blind of 5000",2022-04-28T04:05:12.771Z,165111871277107
"Your hand is 6♣, Q♦",2022-04-28T04:05:12.771Z,165111871277102
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (54050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (180434)",2022-04-28T04:05:12.771Z,165111871277101
"-- starting hand #144  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T04:05:12.771Z,165111871277100
"""Mohammad M @ xHiJmE_Qdf"" shows a A♦, Q♥.",2022-04-28T04:05:11.005Z,165111871100500
"-- ending hand #143 --",2022-04-28T04:05:09.106Z,165111870910602
"""erfan m @ QiP7VCJIwA"" collected 40000 from pot",2022-04-28T04:05:09.106Z,165111870910601
"Uncalled bet of 10000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T04:05:09.106Z,165111870910600
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:05:08.293Z,165111870829300
"""erfan m @ QiP7VCJIwA"" bets 10000",2022-04-28T04:05:07.039Z,165111870703900
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T04:05:00.207Z,165111870020700
"Turn: 9♦, K♠, 4♠ [3♠]",2022-04-28T04:04:58.690Z,165111869869000
"""Mohammad M @ xHiJmE_Qdf"" calls 10000",2022-04-28T04:04:57.794Z,165111869779400
"""erfan m @ QiP7VCJIwA"" bets 10000",2022-04-28T04:04:54.463Z,165111869446300
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T04:04:51.888Z,165111869188800
"Flop:  [9♦, K♠, 4♠]",2022-04-28T04:04:49.890Z,165111868989000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T04:04:49.072Z,165111868907200
"""Mohammad M @ xHiJmE_Qdf"" calls 10000",2022-04-28T04:04:46.322Z,165111868632200
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:04:43.014Z,165111868301400
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:04:42.031Z,165111868203100
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:04:40.185Z,165111868018500
"""erfan m @ QiP7VCJIwA"" posts a big blind of 10000",2022-04-28T04:04:38.055Z,165111867805508
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 5000",2022-04-28T04:04:38.055Z,165111867805507
"Your hand is 5♦, J♣",2022-04-28T04:04:38.055Z,165111867805502
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (54050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (142022) | #10 ""erfan m @ QiP7VCJIwA"" (160434)",2022-04-28T04:04:38.055Z,165111867805501
"-- starting hand #143  (No Limit Texas Hold'em) (dealer: ""Maziar K @ qkR2eFOHb5"") --",2022-04-28T04:04:38.055Z,165111867805500
"-- ending hand #142 --",2022-04-28T04:04:35.053Z,165111867505302
"""erfan m @ QiP7VCJIwA"" collected 25000 from pot",2022-04-28T04:04:35.053Z,165111867505301
"Uncalled bet of 25000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T04:04:35.053Z,165111867505300
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:04:34.157Z,165111867415700
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:04:27.955Z,165111866795500
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:04:27.006Z,165111866700600
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:04:25.990Z,165111866599000
"""erfan m @ QiP7VCJIwA"" raises to 35000",2022-04-28T04:04:21.035Z,165111866103500
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 10000",2022-04-28T04:04:11.920Z,165111865192008
"""Maziar K @ qkR2eFOHb5"" posts a small blind of 5000",2022-04-28T04:04:11.920Z,165111865192007
"Your hand is Q♦, 10♥",2022-04-28T04:04:11.920Z,165111865192002
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (59050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (152022) | #10 ""erfan m @ QiP7VCJIwA"" (145434)",2022-04-28T04:04:11.920Z,165111865192001
"-- starting hand #142  (No Limit Texas Hold'em) (dealer: ""Farshad @ uZe35g6TbS"") --",2022-04-28T04:04:11.920Z,165111865192000
"""Mohammad M @ xHiJmE_Qdf"" shows a A♣, J♣.",2022-04-28T04:04:08.977Z,165111864897700
"-- ending hand #141 --",2022-04-28T04:04:08.246Z,165111864824602
"""Mohammad M @ xHiJmE_Qdf"" collected 25000 from pot",2022-04-28T04:04:08.246Z,165111864824601
"Uncalled bet of 25555 returned to ""Mohammad M @ xHiJmE_Qdf""",2022-04-28T04:04:08.246Z,165111864824600
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:04:07.418Z,165111864741800
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:04:05.352Z,165111864535200
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:03:53.741Z,165111863374100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:03:52.828Z,165111863282800
"""Mohammad M @ xHiJmE_Qdf"" raises to 35555",2022-04-28T04:03:50.433Z,165111863043300
"""Maziar K @ qkR2eFOHb5"" posts a big blind of 10000",2022-04-28T04:03:43.194Z,165111862319408
"""Farshad @ uZe35g6TbS"" posts a small blind of 5000",2022-04-28T04:03:43.194Z,165111862319407
"Your hand is K♦, 3♥",2022-04-28T04:03:43.194Z,165111862319402
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (25898) | #2 ""Farshad @ uZe35g6TbS"" (56646) | #4 ""Maziar K @ qkR2eFOHb5"" (69050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (137022) | #10 ""erfan m @ QiP7VCJIwA"" (145434)",2022-04-28T04:03:43.194Z,165111862319401
"-- starting hand #141  (No Limit Texas Hold'em) (dealer: ""Mohammad A @ 4UYO0LRn6g"") --",2022-04-28T04:03:43.194Z,165111862319400
"-- ending hand #140 --",2022-04-28T04:03:40.285Z,165111862028502
"""Farshad @ uZe35g6TbS"" collected 10000 from pot",2022-04-28T04:03:40.285Z,165111862028501
"Uncalled bet of 5000 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T04:03:40.285Z,165111862028500
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:03:39.478Z,165111861947800
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:03:37.394Z,165111861739400
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:03:33.435Z,165111861343500
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:03:31.666Z,165111861166600
"""Farshad @ uZe35g6TbS"" posts a big blind of 10000",2022-04-28T04:03:29.076Z,165111860907608
"""Mohammad A @ 4UYO0LRn6g"" posts a small blind of 5000",2022-04-28T04:03:29.076Z,165111860907607
"Your hand is 5♦, 3♥",2022-04-28T04:03:29.076Z,165111860907602
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (30898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (69050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (137022) | #10 ""erfan m @ QiP7VCJIwA"" (145434)",2022-04-28T04:03:29.076Z,165111860907601
"-- starting hand #140  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T04:03:29.076Z,165111860907600
"""Mohammad M @ xHiJmE_Qdf"" shows a 8♣, 8♠.",2022-04-28T04:03:26.228Z,165111860622800
"-- ending hand #139 --",2022-04-28T04:03:25.474Z,165111860547402
"""Mohammad M @ xHiJmE_Qdf"" collected 25000 from pot",2022-04-28T04:03:25.474Z,165111860547401
"Uncalled bet of 10000 returned to ""Mohammad M @ xHiJmE_Qdf""",2022-04-28T04:03:25.474Z,165111860547400
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:03:24.611Z,165111860461100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T04:03:23.721Z,165111860372100
"""Mohammad M @ xHiJmE_Qdf"" raises to 20000",2022-04-28T04:03:21.098Z,165111860109800
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:03:15.747Z,165111859574700
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:03:13.618Z,165111859361800
"""Mohammad A @ 4UYO0LRn6g"" posts a big blind of 10000",2022-04-28T04:03:10.374Z,165111859037408
"""erfan m @ QiP7VCJIwA"" posts a small blind of 5000",2022-04-28T04:03:10.374Z,165111859037407
"Your hand is 6♠, 10♣",2022-04-28T04:03:10.374Z,165111859037402
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (40898) | #2 ""Farshad @ uZe35g6TbS"" (51646) | #4 ""Maziar K @ qkR2eFOHb5"" (69050) | #8 ""Mohammad M @ xHiJmE_Qdf"" (122022) | #10 ""erfan m @ QiP7VCJIwA"" (150434)",2022-04-28T04:03:10.374Z,165111859037401
"-- starting hand #139  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T04:03:10.374Z,165111859037400
"-- ending hand #138 --",2022-04-28T04:03:07.387Z,165111858738702
"""erfan m @ QiP7VCJIwA"" collected 20000 from pot",2022-04-28T04:03:07.387Z,165111858738701
"Uncalled bet of 20000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T04:03:07.387Z,165111858738700
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T04:03:06.548Z,165111858654800
"""erfan m @ QiP7VCJIwA"" bets 20000",2022-04-28T04:02:58.151Z,165111857815100
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T04:02:50.936Z,165111857093600
"Flop:  [7♣, 8♥, J♦]",2022-04-28T04:02:49.165Z,165111856916500
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T04:02:48.302Z,165111856830200
"""Mohammad M @ xHiJmE_Qdf"" calls 10000",2022-04-28T04:02:44.471Z,165111856447100
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T04:02:41.419Z,165111856141900
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T04:02:36.818Z,165111855681800
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T04:02:35.840Z,165111855584000
"""erfan m @ QiP7VCJIwA"" posts a big blind of 10000",2022-04-28T04:02:31.968Z,165111855196809
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 5000",2022-04-28T04:02:31.968Z,165111855196808
"Your hand is 3♠, K♥",2022-04-28T04:02:31.968Z,165111855196803
